Id,SalePrice
2125,124958.0
2126,144038.0
2127,161671.0
2128,125581.0
2129,91188.0
2130,135656.0
2131,142546.0
2132,112723.0
2133,121987.0
2134,122558.0
2135,100242.0
2136,77171.0
2137,105111.0
2138,135646.0
2139,151522.0
2140,138568.0
2141,164615.0
2142,123935.0
2143,147028.0
2144,128285.0
2145,140494.0
2146,167202.0
2147,152328.0
2148,136229.0
2149,158017.0
2150,232291.0
2151,114437.0
2152,178627.0
2153,163202.0
2154,106223.0
2155,147835.0
2156,259737.0
2157,231900.0
2158,235586.0
2159,209178.0
2160,188091.0
2161,243063.0
2162,390744.0
2163,356640.0
2164,243982.0
2165,192911.0
2166,160545.0
2167,208919.0
2168,194836.0
2169,193148.0
2170,214001.0
2171,157147.0
2172,131795.0
2173,170321.0
2174,225869.0
2175,295318.0
2176,294654.0
2177,238399.0
2178,214028.0
2179,133613.0
2180,209264.0
2181,197633.0
2182,235067.0
2183,192778.0
2184,118651.0
2185,126673.0
2186,147095.0
2187,153584.0
2188,155806.0
2189,259416.0
2190,77402.0
2191,79342.0
2192,88232.0
2193,113214.0
2194,106139.0
2195,104345.0
2196,98709.0
2197,119675.0
2198,157529.0
2199,179980.0
2200,152647.0
2201,141709.0
2202,229930.0
2203,130035.0
2204,173644.0
2205,117114.0
2206,139298.0
2207,222516.0
2208,272692.0
2209,252164.0
2210,120939.0
2211,118508.0
2212,125473.0
2213,108816.0
2214,140831.0
2215,98243.0
2216,147154.0
2217,69061.0
2218,68176.0
2219,64991.0
2220,69561.0
2221,293945.0
2222,265625.0
2223,289002.0
2224,210867.0
2225,117750.0
2226,184807.0
2227,193841.0
2228,259311.0
2229,255043.0
2230,149132.0
2231,212234.0
2232,184055.0
2233,182311.0
2234,239376.0
2235,214081.0
2236,262021.0
2237,307058.0
2238,191784.0
2239,112381.0
2240,150679.0
2241,158172.0
2242,126127.0
2243,134790.0
2244,109419.0
2245,99291.0
2246,142257.0
2247,121771.0
2248,118210.0
2249,115670.0
2250,126534.0
2251,96463.0
2252,187669.0
2253,151936.0
2254,181311.0
2255,186898.0
2256,177045.0
2257,200635.0
2258,159781.0
2259,174397.0
2260,163208.0
2261,185879.0
2262,206560.0
2263,373161.0
2264,536561.0
2265,181469.0
2266,296137.0
2267,354832.0
2268,420023.0
2269,151390.0
2270,202989.0
2271,221175.0
2272,197882.0
2273,165118.0
2274,179775.0
2275,160847.0
2276,185654.0
2277,181896.0
2278,154470.0
2279,121343.0
2280,122130.0
2281,166416.0
2282,191521.0
2283,110456.0
2284,112665.0
2285,136961.0
2286,122290.0
2287,362134.0
2288,274636.0
2289,359711.0
2290,443903.0
2291,325084.0
2292,437205.0
2293,479779.0
2294,381046.0
2295,506679.0
2296,291338.0
2297,340021.0
2298,334660.0
2299,351606.0
2300,318506.0
2301,311639.0
2302,249076.0
2303,248370.0
2304,257132.0
2305,200190.0
2306,192112.0
2307,202477.0
2308,228589.0
2309,286906.0
2310,215233.0
2311,203228.0
2312,180024.0
2313,172007.0
2314,182609.0
2315,181946.0
2316,196718.0
2317,188553.0
2318,181413.0
2319,188432.0
2320,187272.0
2321,226839.0
2322,180747.0
2323,188044.0
2324,187853.0
2325,218805.0
2326,176623.0
2327,200931.0
2328,222120.0
2329,193355.0
2330,181171.0
2331,350795.0
2332,370993.0
2333,318337.0
2334,252596.0
2335,282322.0
2336,301864.0
2337,197086.0
2338,262921.0
2339,219247.0
2340,401163.0
2341,212973.0
2342,232356.0
2343,224389.0
2344,211626.0
2345,234730.0
2346,215697.0
2347,198777.0
2348,247304.0
2349,180643.0
2350,315429.0
2351,263026.0
2352,255194.0
2353,243736.0
2354,141731.0
2355,144974.0
2356,152139.0
2357,190199.0
2358,200302.0
2359,135471.0
2360,114197.0
2361,147117.0
2362,269361.0
2363,133487.0
2364,156344.0
2365,220977.0
2366,194317.0
2367,226765.0
2368,209787.0
2369,220464.0
2370,166241.0
2371,160430.0
2372,193360.0
2373,289614.0
2374,319590.0
2375,249129.0
2376,285661.0
2377,353580.0
2378,144504.0
2379,194317.0
2380,151489.0
2381,173621.0
2382,208301.0
2383,206794.0
2384,249652.0
2385,158761.0
2386,128258.0
2387,134037.0
2388,104090.0
2389,114395.0
2390,145712.0
2391,145433.0
2392,110841.0
2393,169162.0
2394,134404.0
2395,209784.0
2396,141525.0
2397,231959.0
2398,129294.0
2399,69460.0
2400,67213.0
2401,120538.0
2402,138013.0
2403,149256.0
2404,150235.0
2405,157956.0
2406,138623.0
2407,127128.0
2408,155286.0
2409,118124.0
2410,173627.0
2411,111907.0
2412,153982.0
2413,128578.0
2414,161840.0
2415,136651.0
2416,125994.0
2417,131283.0
2418,131561.0
2419,131292.0
2420,120759.0
2421,154296.0
2422,104448.0
2423,115969.0
2424,167668.0
2425,185782.0
2426,138319.0
2427,130532.0
2428,177723.0
2429,110734.0
2430,133528.0
2431,108004.0
2432,147732.0
2433,143630.0
2434,138272.0
2435,152444.0
2436,105086.0
2437,101153.0
2438,119026.0
2439,103039.0
2440,122837.0
2441,97223.0
2442,93553.0
2443,127499.0
2444,134611.0
2445,97596.0
2446,134308.0
2447,184088.0
2448,128097.0
2449,112590.0
2450,154310.0
2451,115998.0
2452,180164.0
2453,94264.0
2454,124363.0
2455,129963.0
2456,145688.0
2457,140298.0
2458,130868.0
2459,107993.0
2460,142832.0
2461,131120.0
2462,136498.0
2463,127522.0
2464,171166.0
2465,148094.0
2466,120045.0
2467,132289.0
2468,82339.0
2469,81483.0
2470,196178.0
2471,217099.0
2472,161344.0
2473,115430.0
2474,78449.0
2475,221741.0
2476,112782.0
2477,130081.0
2478,166158.0
2479,103178.0
2480,149462.0
2481,117231.0
2482,129333.0
2483,104568.0
2484,120569.0
2485,124232.0
2486,149851.0
2487,167718.0
2488,167889.0
2489,152224.0
2490,139455.0
2491,97035.0
2492,198809.0
2493,151534.0
2494,155961.0
2495,91455.0
2496,243562.0
2497,157469.0
2498,103364.0
2499,89047.0
2500,119147.0
2501,143594.0
2502,151375.0
2503,98810.0
2504,198153.0
2505,226273.0
2506,261013.0
2507,299831.0
2508,261273.0
2509,223542.0
2510,225483.0
2511,174971.0
2512,200390.0
2513,230771.0
2514,257125.0
2515,152745.0
2516,180835.0
2517,149019.0
2518,157091.0
2519,228064.0
2520,220126.0
2521,187345.0
2522,226902.0
2523,118650.0
2524,135791.0
2525,148412.0
2526,138018.0
2527,116121.0
2528,125486.0
2529,130307.0
2530,128287.0
2531,245634.0
2532,227479.0
2533,194801.0
2534,228889.0
2535,291887.0
2536,240136.0
2537,234643.0
2538,185318.0
2539,189479.0
2540,182323.0
2541,182870.0
2542,160150.0
2543,119007.0
2544,119800.0
2545,141428.0
2546,130907.0
2547,140336.0
2548,151613.0
2549,158430.0
2550,979407.0
2551,137419.0
2552,131602.0
2553,76571.0
2554,94937.0
2555,119690.0
2556,97499.0
2557,103334.0
2558,141513.0
2559,139735.0
2560,156319.0
2561,147284.0
2562,138308.0
2563,148420.0
2564,192810.0
2565,137674.0
2566,151798.0
2567,137562.0
2568,208321.0
2569,247364.0
2570,118771.0
2571,199821.0
2572,147295.0
2573,242766.0
2574,295414.0
2575,136569.0
2576,114820.0
2577,138510.0
2578,82858.0
2579,65108.0
2580,86736.0
2581,94521.0
2582,102896.0
2583,286018.0
2584,189804.0
2585,190070.0
2586,230366.0
2587,203055.0
2588,135607.0
2589,151486.0
2590,201561.0
2591,218897.0
2592,219446.0
2593,255773.0
2594,191586.0
2595,197327.0
2596,291594.0
2597,183012.0
2598,273522.0
2599,351056.0
2600,161815.0
2601,141320.0
2602,84386.0
2603,94743.0
2604,91569.0
2605,82818.0
2606,148932.0
2607,197493.0
2608,205026.0
2609,175626.0
2610,113751.0
2611,125154.0
2612,167656.0
2613,129554.0
2614,120523.0
2615,153560.0
2616,145617.0
2617,188979.0
2618,209440.0
2619,205563.0
2620,182353.0
2621,173712.0
2622,181117.0
2623,238168.0
2624,326074.0
2625,313720.0
2626,174332.0
2627,163565.0
2628,450509.0
2629,492317.0
2630,364811.0
2631,511927.0
2632,403573.0
2633,305242.0
2634,429214.0
2635,159988.0
2636,170475.0
2637,172300.0
2638,264434.0
2639,184328.0
2640,148674.0
2641,99627.0
2642,197616.0
2643,104610.0
2644,121181.0
2645,112430.0
2646,95939.0
2647,105192.0
2648,139440.0
2649,151364.0
2650,130470.0
2651,138285.0
2652,410886.0
2653,255877.0
2654,259039.0
2655,391350.0
2656,323113.0
2657,356865.0
2658,301310.0
2659,288020.0
2660,371186.0
2661,344940.0
2662,357529.0
2663,298714.0
2664,278193.0
2665,326370.0
2666,287500.0
2667,174873.0
2668,183778.0
2669,186269.0
2670,276459.0
2671,190306.0
2672,195459.0
2673,195116.0
2674,196596.0
2675,166811.0
2676,194521.0
2677,201848.0
2678,247611.0
2679,278139.0
2680,286896.0
2681,381752.0
2682,316391.0
2683,473465.0
2684,301704.0
2685,325022.0
2686,251416.0
2687,302283.0
2688,219235.0
2689,210298.0
2690,430008.0
2691,188293.0
2692,140582.0
2693,205857.0
2694,142327.0
2695,194744.0
2696,183995.0
2697,186392.0
2698,193935.0
2699,178225.0
2700,158798.0
2701,151898.0
2702,111797.0
2703,129039.0
2704,139791.0
2705,112621.0
2706,105720.0
2707,121402.0
2708,129835.0
2709,104683.0
2710,122690.0
2711,304426.0
2712,363936.0
2713,170399.0
2714,151155.0
2715,167396.0
2716,146270.0
2717,194838.0
2718,220037.0
2719,155594.0
2720,174705.0
2721,130707.0
2722,156073.0
2723,143544.0
2724,122857.0
2725,126729.0
2726,151927.0
2727,176135.0
2728,184609.0
2729,150790.0
2730,150257.0
2731,133794.0
2732,134601.0
2733,158690.0
2734,147026.0
2735,134653.0
2736,135137.0
2737,118963.0
2738,139489.0
2739,159215.0
2740,134063.0
2741,147717.0
2742,154773.0
2743,156503.0
2744,162440.0
2745,143610.0
2746,133964.0
2747,137789.0
2748,128797.0
2749,127966.0
2750,130265.0
2751,133356.0
2752,199708.0
2753,144138.0
2754,204948.0
2755,135608.0
2756,95981.0
2757,71701.0
2758,93748.0
2759,157328.0
2760,118584.0
2761,139971.0
2762,141993.0
2763,190547.0
2764,147164.0
2765,291291.0
2766,140936.0
2767,87084.0
2768,129821.0
2769,129107.0
2770,140618.0
2771,104270.0
2772,109345.0
2773,162425.0
2774,148417.0
2775,119928.0
2776,143174.0
2777,144678.0
2778,107052.0
2779,123940.0
2780,96164.0
2781,95452.0
2782,94519.0
2783,92284.0
2784,120603.0
2785,135321.0
2786,68224.0
2787,133922.0
2788,76289.0
2789,163968.0
2790,95801.0
2791,105348.0
2792,56077.0
2793,162310.0
2794,99301.0
2795,122830.0
2796,98318.0
2797,209293.0
2798,105299.0
2799,118721.0
2800,69161.0
2801,112265.0
2802,131497.0
2803,176795.0
2804,123612.0
2805,100989.0
2806,80620.0
2807,154618.0
2808,143500.0
2809,128961.0
2810,124985.0
2811,159313.0
2812,164632.0
2813,165202.0
2814,165226.0
2815,107968.0
2816,240082.0
2817,154122.0
2818,132060.0
2819,165167.0
2820,135087.0
2821,112087.0
2822,194321.0
2823,326979.0
2824,177720.0
2825,143101.0
2826,135532.0
2827,140640.0
2828,217814.0
2829,234401.0
2830,239778.0
2831,175057.0
2832,253943.0
2833,294663.0
2834,220640.0
2835,224111.0
2836,190455.0
2837,162533.0
2838,150313.0
2839,171695.0
2840,202306.0
2841,205663.0
2842,237195.0
2843,151036.0
2844,174751.0
2845,126962.0
2846,209985.0
2847,208072.0
2848,223725.0
2849,199903.0
2850,276977.0
2851,221362.0
2852,239064.0
2853,234417.0
2854,137152.0
2855,204558.0
2856,199813.0
2857,188584.0
2858,211686.0
2859,110735.0
2860,121339.0
2861,129100.0
2862,195947.0
2863,128803.0
2864,246878.0
2865,141538.0
2866,141069.0
2867,100185.0
2868,98731.0
2869,100112.0
2870,119980.0
2871,82341.0
2872,50819.0
2873,99819.0
2874,147005.0
2875,120433.0
2876,167533.0
2877,146705.0
2878,162209.0
2879,138125.0
2880,104928.0
2881,148720.0
2882,178519.0
2883,190841.0
2884,203180.0
2885,182447.0
2886,244882.0
2887,100479.0
2888,146553.0
2889,61112.0
2890,81546.0
2891,139414.0
2892,46879.0
2893,72737.0
2894,56505.0
2895,332533.0
2896,272143.0
2897,216382.0
2898,155406.0
2899,209272.0
2900,158777.0
2901,213984.0
2902,184367.0
2903,329732.0
2904,348754.0
2905,85697.0
2906,194112.0
2907,113681.0
2908,127101.0
2909,161827.0
2910,76517.0
2911,83731.0
2912,148789.0
2913,82874.0
2914,79598.0
2915,89801.0
2916,85630.0
2917,174464.0
2918,117955.0
2919,228810.0
